"Viste","2022-06-24 10:35:36"
"Viste","2022-06-24 10:36:20"
"Viste","2022-06-24 10:36:41"
"Viste","2022-06-24 10:37:52"
"Viste","2022-06-24 10:38:31"
"Viste","2022-06-24 10:38:55"
"Viste","2022-06-24 10:39:09"
"Viste","2022-06-24 10:39:37"
"Viste","2022-06-24 10:39:51"
"Viste","2022-06-24 10:41:20"
"Viste","2022-06-24 10:41:37"
"Viste","2022-06-24 10:42:11"
"Viste","2022-06-24 10:43:17"
"Viste","2022-06-24 10:43:42"
"Viste","2022-06-24 10:50:27"
"Viste","2022-06-24 10:51:34"
"Viste","2022-06-24 10:51:48"
"Viste","2022-06-24 10:52:36"
"Viste","2022-06-24 10:53:13"
"Viste","2022-06-24 10:54:12"
"Viste","2022-06-24 10:55:40"
"Viste","2022-06-24 10:56:03"
"Viste","2022-06-24 10:56:22"
"Viste","2022-06-24 10:56:48"
"Viste","2022-06-24 10:57:25"
"Viste","2022-06-24 10:58:30"
"Viste","2022-06-24 10:59:20"
"Viste","2022-06-24 10:59:53"
"Viste","2022-06-24 11:00:21"
"Viste","2022-06-24 11:04:37"
"Viste","2022-06-24 11:05:17"
"Viste","2022-06-24 11:06:59"
"Viste","2022-06-24 11:07:26"
"Viste","2022-06-24 11:09:40"
"Viste","2022-06-24 11:16:08"
"Viste","2022-06-24 11:16:34"
"Viste","2022-06-24 11:17:02"
"Viste","2022-06-24 14:37:25"
"Viste","2022-06-24 14:43:19"
"Viste","2022-06-24 14:43:56"
"Viste","2022-06-24 14:44:31"
"Viste","2022-06-24 14:45:27"
"Viste","2022-06-24 14:47:59"
"Viste","2022-06-24 14:49:07"
"Viste","2022-06-24 14:50:43"
"Viste","2022-06-24 14:53:00"
"Viste","2022-06-24 14:53:41"
"Viste","2022-06-24 14:55:30"
"Viste","2022-06-24 14:57:31"
"Viste","2022-06-24 14:58:03"
"Viste","2022-06-24 15:01:41"
"Viste","2022-06-24 15:05:07"
"Viste","2022-06-24 15:10:29"
"Viste","2022-06-24 15:13:18"
"Viste","2022-06-24 15:13:38"
"Viste","2022-06-24 15:14:10"
"Viste","2022-06-27 09:11:35"
"Viste","2022-06-27 09:16:49"
"Viste","2022-06-27 09:17:17"
"Viste","2022-06-27 09:18:31"
"Viste","2022-06-27 09:19:41"
"Viste","2022-06-27 09:21:02"
"Viste","2022-06-27 10:38:28"
"Viste","2022-06-27 14:14:23"
"Viste","2022-06-27 14:15:06"
"Viste","2022-06-27 14:15:43"
"Viste","2022-06-27 14:19:01"
"Viste","2022-06-27 14:19:43"
"Viste","2022-06-27 14:23:38"
"Viste","2022-06-27 14:25:12"
"Viste","2022-06-27 14:34:52"
"Viste","2022-06-27 14:35:40"
"Viste","2022-06-27 14:37:00"
"Viste","2022-06-27 14:41:37"
"Viste","2022-06-27 14:43:45"
"Viste","2022-06-27 14:46:42"
"Viste","2022-06-27 14:47:55"
"Viste","2022-06-27 14:49:38"
"Viste","2022-06-27 14:50:03"
"Viste","2022-06-27 14:51:30"
"Viste","2022-06-28 15:05:46"
"Viste","2022-06-28 15:12:48"
"Viste","2022-06-28 15:33:42"
"Viste","2022-06-28 15:35:15"
"Viste","2022-06-28 15:48:54"
"Viste","2022-06-28 15:50:01"
"Viste","2022-06-28 16:32:24"
"Viste","2022-06-29 13:05:22"
"Viste","2022-06-29 13:06:42"
"Viste","2022-06-29 14:03:55"
"Viste","2022-06-29 14:22:30"
"Viste","2022-06-29 14:24:32"
"Viste","2022-06-29 14:25:41"
"Viste","2022-06-29 14:26:51"
"Viste","2022-06-29 14:27:13"
"Viste","2022-06-29 14:28:11"
"Viste","2022-06-29 14:32:41"
"Viste","2022-06-29 14:33:23"
"Viste","2022-06-29 14:35:47"
"Viste","2022-06-29 14:38:56"
"Viste","2022-06-29 14:40:01"
"Viste","2022-06-29 14:43:20"
"Viste","2022-06-29 15:34:32"
"Viste","2022-06-29 15:49:13"
"Viste","2022-06-30 10:15:27"
"Viste","2022-06-30 10:21:07"
"Viste","2022-06-30 10:21:58"
"Viste","2022-06-30 10:22:31"
"Viste","2022-06-30 10:22:53"
"Viste","2022-06-30 10:25:07"
"Viste","2022-06-30 10:26:33"
"Viste","2022-06-30 10:27:13"
"Viste","2022-06-30 10:29:05"
"Viste","2022-06-30 10:29:36"
"Viste","2022-06-30 10:30:20"
"Viste","2022-06-30 10:31:24"
"Viste","2022-06-30 10:32:54"
"Viste","2022-06-30 10:33:46"
"Viste","2022-06-30 10:34:12"
"Viste","2022-06-30 10:34:33"
"Viste","2022-06-30 10:35:06"
"Viste","2022-06-30 10:36:15"
"Viste","2022-06-30 10:36:36"
"Viste","2022-06-30 10:37:45"
"Viste","2022-06-30 10:38:35"
"Viste","2022-06-30 10:43:32"
"Viste","2022-06-30 10:44:10"
"Viste","2022-06-30 11:01:33"
"Viste","2022-06-30 11:04:48"
"Viste","2022-06-30 11:05:05"
"Viste","2022-06-30 11:12:14"
"Viste","2022-06-30 11:13:51"
"Viste","2022-06-30 11:20:21"
"Viste","2022-06-30 11:20:57"
"Viste","2022-06-30 11:21:37"
"Viste","2022-06-30 11:22:38"
"Viste","2022-06-30 11:23:24"
"Viste","2022-06-30 11:23:46"
"Viste","2022-06-30 11:24:38"
"Viste","2022-06-30 11:25:05"
"Viste","2022-06-30 11:40:22"
"Viste","2022-06-30 11:41:26"
"Viste","2022-06-30 11:42:06"
"Viste","2022-06-30 11:45:58"
"Viste","2022-06-30 11:48:57"
"Viste","2022-06-30 11:49:48"
"Viste","2022-06-30 11:50:58"
"Viste","2022-06-30 11:53:04"
"Viste","2022-06-30 11:53:34"
"Viste","2022-06-30 11:54:20"
"Viste","2022-06-30 11:55:30"
"Viste","2022-06-30 11:56:48"
"Viste","2022-06-30 11:57:08"
"Viste","2022-06-30 11:57:35"
"Viste","2022-06-30 11:58:06"
"Viste","2022-06-30 13:22:22"
"Viste","2022-06-30 13:58:47"
"Viste","2022-06-30 14:01:32"
"Viste","2022-06-30 14:03:47"
"Viste","2022-06-30 14:05:21"
"Viste","2022-06-30 14:05:40"
"Viste","2022-06-30 14:06:53"
"Viste","2022-06-30 14:07:51"
"Viste","2022-06-30 14:11:41"
"Viste","2022-06-30 14:12:22"
"Viste","2022-06-30 14:14:07"
"Viste","2022-06-30 14:16:05"
"Viste","2022-06-30 14:17:12"
"Viste","2022-06-30 14:20:20"
"Viste","2022-06-30 14:24:24"
"Viste","2022-06-30 14:25:07"
"Viste","2022-06-30 16:17:07"
"Viste","2022-06-30 16:43:22"
"Viste","2022-07-01 09:27:25"
"Viste","2022-07-01 09:41:47"
"Viste","2022-07-01 10:04:48"
"Viste","2022-07-01 10:05:44"
"Viste","2022-07-01 10:13:09"
"Viste","2022-07-01 10:14:53"
"Viste","2022-07-01 10:16:47"
"Viste","2022-07-01 10:36:45"
"Viste","2022-07-01 13:55:46"
"Viste","2022-07-04 09:19:27"
"Viste","2022-07-04 13:59:58"
"Viste","2022-07-04 14:20:33"
"Viste","2022-07-04 14:21:12"
"Viste","2022-07-04 14:24:18"
"Viste","2022-07-04 14:27:12"
"Viste","2022-07-04 14:32:20"
"Viste","2022-07-04 14:33:54"
"Viste","2022-07-04 14:34:49"
"Viste","2022-07-04 14:35:58"
"Viste","2022-07-04 14:38:36"
"Viste","2022-07-04 14:39:12"
"Viste","2022-07-04 14:41:34"
"Viste","2022-07-04 14:42:00"
"Viste","2022-07-04 14:42:24"
"Viste","2022-07-04 14:49:42"
"Viste","2022-07-04 14:50:19"
"Viste","2022-07-04 14:50:52"
"Viste","2022-07-04 14:51:35"
"Viste","2022-07-04 14:51:57"
"Viste","2022-07-04 14:52:14"
"Viste","2022-07-04 16:33:01"
"Viste","2022-07-04 16:33:30"
"Viste","2022-07-04 16:35:44"
"Viste","2022-07-04 16:36:12"
"Viste","2022-07-04 16:36:43"
"Viste","2022-07-04 16:39:06"
"Viste","2022-07-04 16:41:36"
"Viste","2022-07-04 16:42:15"
"Viste","2022-07-05 09:16:08"
"Viste","2022-07-05 09:16:48"
"Viste","2022-07-05 13:44:33"
"Viste","2022-07-05 13:45:34"
"Viste","2022-07-05 13:46:24"
"Viste","2022-07-05 13:58:09"
"Viste","2022-07-05 14:23:47"
"Viste","2022-07-05 14:34:04"
"Viste","2022-07-05 14:46:06"
"Viste","2022-07-05 14:47:23"
"Viste","2022-07-05 14:49:26"
"Viste","2022-07-05 14:50:49"
"Viste","2022-07-05 14:51:39"
"Viste","2022-07-05 14:57:38"
"Viste","2022-07-05 14:59:41"
"Viste","2022-07-05 15:02:19"
"Viste","2022-07-05 15:03:45"
"Viste","2022-07-05 15:04:55"
"Viste","2022-07-05 15:05:32"
"Viste","2022-07-05 15:06:12"
"Viste","2022-07-05 15:06:40"
"Viste","2022-07-05 15:11:22"
"Viste","2022-07-05 15:13:01"
"Viste","2022-07-06 09:18:08"
"Viste","2022-07-06 14:21:05"
"Viste","2022-07-06 14:23:21"
"Viste","2022-07-06 14:25:20"
"Viste","2022-07-06 14:40:22"
"Viste","2022-07-06 14:41:03"
"Viste","2022-07-06 14:41:30"
"Viste","2022-07-06 14:42:32"
"Viste","2022-07-06 14:44:08"
"Viste","2022-07-06 14:50:39"
"Viste","2022-07-07 14:26:15"
"Viste","2022-07-07 14:27:32"
"Viste","2022-07-07 14:28:27"
"Viste","2022-07-07 14:31:25"
"Viste","2022-07-08 15:33:01"
"Viste","2022-07-08 15:53:18"
"Viste","2022-07-11 14:13:35"
"Viste","2022-07-11 15:19:24"
"Viste","2022-07-11 15:24:06"
"Viste","2022-07-11 15:28:50"
"Viste","2022-07-11 15:49:38"
"Viste","2022-07-13 11:29:21"
"Viste","2022-07-13 11:31:42"
"Viste","2022-07-13 11:37:49"
"Viste","2022-07-13 11:47:46"
"Viste","2022-07-13 11:51:12"
"Viste","2022-07-13 11:55:07"
"Viste","2022-07-13 11:56:50"
"Viste","2022-08-09 09:33:07"
"Viste","2022-08-09 09:36:09"
"Viste","2022-08-09 10:01:42"
"Viste","2022-08-09 10:04:04"
"Viste","2022-08-09 10:40:22"
"Viste","2022-08-09 14:29:03"
"Viste","2022-08-09 14:31:39"
"Viste","2022-08-09 14:50:48"
"Viste","2022-08-09 14:58:13"
"Viste","2022-08-09 15:02:52"
"Viste","2022-08-09 15:06:04"
"Viste","2022-08-09 15:09:32"
"Viste","2022-08-09 15:10:12"
"Viste","2022-08-09 15:14:08"
"Viste","2022-08-09 15:15:28"
"Viste","2022-08-09 15:17:24"
"Viste","2022-08-09 15:22:21"
"Viste","2022-08-09 15:24:18"
"Viste","2022-08-09 15:27:33"
"Viste","2022-08-09 15:31:57"
"Viste","2022-08-09 15:33:53"
"Viste","2022-08-09 15:35:17"
"Viste","2022-08-09 15:49:09"
"Viste","2022-08-10 09:24:59"
"Viste","2022-08-10 11:42:00"
"Viste","2022-08-10 11:43:27"
"Viste","2022-08-10 11:47:49"
"Viste","2022-08-11 09:36:28"
"Viste","2022-08-11 09:39:47"
"Viste","2022-08-11 09:40:44"
"Viste","2022-08-11 09:42:00"
"Viste","2022-08-11 09:42:27"
"Viste","2022-08-11 09:44:03"
"Viste","2022-08-11 09:44:40"
"Viste","2022-08-12 09:01:25"
"Viste","2022-08-12 09:02:35"
"Viste","2022-08-12 09:03:16"
"Viste","2022-08-12 09:03:40"
"Viste","2022-08-12 09:12:35"
"Viste","2022-08-12 09:12:35"
"Viste","2022-08-12 09:13:22"
"Viste","2022-08-12 09:13:24"
"Viste","2022-08-12 09:17:03"
"Viste","2022-08-12 09:17:07"
"Viste","2022-08-12 09:17:09"
"Viste","2022-08-12 09:17:11"
"Viste","2022-08-12 09:17:13"
"Viste","2022-08-12 09:18:30"
"Viste","2022-08-12 09:19:29"
"Viste","2022-08-12 09:19:30"
"Viste","2022-08-12 09:20:45"
"Viste","2022-08-12 09:21:40"
"Viste","2022-08-12 09:22:43"
"Viste","2022-08-12 09:30:25"
"Viste","2022-08-12 09:31:12"
"Viste","2022-08-12 09:38:11"
"Viste","2022-08-12 09:38:13"
"Viste","2022-08-12 09:40:02"
"Viste","2022-08-12 09:46:59"
"Viste","2022-08-12 09:47:02"
"Viste","2022-08-12 09:47:26"
"Viste","2022-08-12 09:54:14"
"Viste","2022-08-12 09:58:17"
"Viste","2022-08-12 09:59:12"
"Viste","2022-08-12 10:01:17"
"Viste","2022-08-12 10:02:36"
"Viste","2022-08-12 10:03:25"
"Viste","2022-08-12 10:12:01"
"Viste","2022-08-12 10:12:56"
"Viste","2022-08-12 10:15:22"
"Viste","2022-08-12 10:15:47"
"Viste","2022-08-12 10:17:03"
"Viste","2022-08-12 10:18:10"
"Viste","2022-08-12 10:19:12"
"Viste","2022-08-12 10:24:57"
"Viste","2022-08-12 10:25:30"
"Viste","2022-08-12 10:28:14"
"Viste","2022-08-12 10:29:06"
"Viste","2022-08-12 10:30:01"
"Viste","2022-08-12 10:32:34"
"Viste","2022-08-12 10:33:33"
"Viste","2022-08-12 12:05:32"
"Viste","2022-08-12 12:06:26"
"Viste","2022-08-12 12:07:12"
"Viste","2022-08-12 12:07:54"
"Viste","2022-08-12 12:09:03"
"Viste","2022-08-12 12:09:46"
"Viste","2022-08-12 12:13:50"
"Viste","2022-08-12 12:25:57"
"Viste","2022-08-12 12:28:03"
"Viste","2022-08-12 12:28:37"
"Viste","2022-08-12 12:30:01"
"Viste","2022-08-12 12:31:59"
"Viste","2022-08-12 12:35:36"
"Viste","2022-08-12 12:37:21"
"Viste","2022-08-12 12:39:46"
"Viste","2022-08-12 12:41:49"
"Viste","2022-08-12 12:43:13"
"Viste","2022-08-12 12:48:28"
"Viste","2022-08-12 12:50:18"
"Viste","2022-08-12 14:29:05"
"Viste","2022-08-12 14:31:08"
"Viste","2022-08-12 14:33:29"
"Viste","2022-08-12 14:39:34"
"Viste","2022-08-12 14:41:07"
"Viste","2022-08-12 14:54:45"
"Viste","2022-08-12 15:05:13"
"Viste","2022-08-12 15:07:28"
"Viste","2022-08-12 15:09:15"
"Viste","2022-08-12 15:11:42"
"Viste","2022-08-12 15:16:32"
"Viste","2022-08-12 15:18:54"
"Viste","2022-08-12 15:21:46"
"Viste","2022-08-16 09:04:39"
"Viste","2022-08-16 09:06:45"
"Viste","2022-08-16 09:09:02"
"Viste","2022-08-16 09:15:33"
"Viste","2022-08-16 09:16:18"
"Viste","2022-08-16 09:16:59"
"Viste","2022-08-16 09:18:11"
"Viste","2022-08-16 09:22:16"
"Viste","2022-08-16 09:24:03"
"Viste","2022-08-16 09:25:06"
"Viste","2022-08-16 09:30:22"
"Viste","2022-08-16 09:32:04"
"Viste","2022-08-16 09:39:15"
"Viste","2022-08-16 09:44:25"
"Viste","2022-08-16 10:14:44"
"Viste","2022-08-16 10:19:17"
"Viste","2022-08-16 10:19:45"
"Viste","2022-08-16 10:21:25"
"Viste","2022-08-16 10:22:29"
"Viste","2022-08-16 10:32:03"
"Viste","2022-08-16 10:32:20"
"Viste","2022-08-16 10:32:52"
"Viste","2022-08-16 10:45:10"
"Viste","2022-08-16 10:49:50"
"Viste","2022-08-16 10:51:58"
"Viste","2022-08-16 10:54:19"
"Viste","2022-08-16 10:56:12"
"Viste","2022-08-16 10:57:29"
"Viste","2022-08-16 10:57:43"
"Viste","2022-08-16 11:04:18"
"Viste","2022-08-16 11:07:52"
"Viste","2022-08-16 11:10:16"
"Viste","2022-08-16 11:11:48"
"Viste","2022-08-16 11:24:09"
"Viste","2022-08-16 15:11:42"
"Viste","2022-08-16 15:49:24"
"Viste","2022-08-17 09:20:26"
"Viste","2022-08-17 09:23:55"
"Viste","2022-08-17 09:24:58"
"Viste","2022-08-17 09:25:35"
"Viste","2022-08-17 09:35:03"
"Viste","2022-08-17 09:35:56"
"Viste","2022-08-17 09:39:45"
"Viste","2022-08-17 09:49:30"
"Viste","2022-08-17 09:53:20"
"Viste","2022-08-17 09:54:51"
"Viste","2022-08-17 09:56:28"
"Viste","2022-08-17 09:57:16"
"Viste","2022-08-17 10:04:15"
"Viste","2022-08-17 10:06:14"
"Viste","2022-08-17 10:14:19"
"Viste","2022-08-17 10:15:16"
"Viste","2022-08-17 10:15:34"
"Viste","2022-08-17 10:16:09"
"Viste","2022-08-17 10:16:59"
"Viste","2022-08-17 10:21:45"
"Viste","2022-08-17 10:23:32"
"Viste","2022-08-17 10:24:35"
"Viste","2022-08-17 10:26:20"
"Viste","2022-08-17 10:26:55"
"Viste","2022-08-17 10:27:58"
"Viste","2022-08-17 10:29:12"
"Viste","2022-08-17 10:37:50"
"Viste","2022-08-17 10:41:20"
"Viste","2022-08-17 10:42:28"
"Viste","2022-08-17 10:43:21"
"Viste","2022-08-17 10:43:49"
"Viste","2022-08-17 10:52:39"
"Viste","2022-08-17 10:53:48"
"Viste","2022-08-17 10:54:10"
"Viste","2022-08-17 10:54:47"
"Viste","2022-08-17 10:55:55"
"Viste","2022-08-17 10:57:20"
"Viste","2022-08-17 10:58:40"
"Viste","2022-08-17 11:05:18"
"Viste","2022-08-17 11:05:56"
"Viste","2022-08-17 11:06:14"
"Viste","2022-08-17 11:06:53"
"Viste","2022-08-17 11:14:20"
"Viste","2022-08-17 11:19:44"
"Viste","2022-08-17 11:20:03"
"Viste","2022-08-17 11:25:08"
"Viste","2022-08-17 11:26:09"
"Viste","2022-08-17 11:26:30"
"Viste","2022-08-17 11:28:02"
"Viste","2022-08-17 11:28:31"
"Viste","2022-08-17 11:32:37"
"Viste","2022-08-17 11:34:19"
"Viste","2022-08-17 11:48:46"
"Viste","2022-08-17 11:50:33"
"Viste","2022-08-17 11:52:19"
"Viste","2022-08-17 11:55:28"
"Viste","2022-08-17 11:56:31"
"Viste","2022-08-17 11:56:55"
"Viste","2022-08-17 11:59:36"
"Viste","2022-08-17 11:59:56"
"Viste","2022-08-17 12:01:24"
"Viste","2022-08-17 13:33:56"
"Viste","2022-08-17 13:50:18"
"Viste","2022-08-17 13:50:59"
"Viste","2022-08-17 13:51:34"
"Viste","2022-08-17 13:53:28"
"Viste","2022-08-17 13:56:12"
"Viste","2022-08-17 14:00:05"
"Viste","2022-08-17 14:01:34"
"Viste","2022-08-17 14:03:27"
"Viste","2022-08-17 14:11:05"
"Viste","2022-08-17 14:11:37"
"Viste","2022-08-17 14:12:52"
"Viste","2022-08-17 14:14:49"
"Viste","2022-08-17 14:15:27"
"Viste","2022-08-17 14:15:43"
"Viste","2022-08-17 14:27:36"
"Viste","2022-08-17 14:35:45"
"Viste","2022-08-17 14:47:13"
"Viste","2022-08-17 15:38:53"
"Viste","2022-08-17 15:39:51"
"Viste","2022-08-17 15:40:20"
"Viste","2022-08-17 15:40:45"
"Viste","2022-08-17 15:41:24"
"Viste","2022-08-17 15:46:42"
"Viste","2022-08-17 15:48:41"
"Viste","2022-08-17 15:49:44"
"Viste","2022-08-17 15:53:12"
"Viste","2022-08-17 15:56:39"
"Viste","2022-08-17 16:01:53"
"Viste","2022-08-17 16:09:09"
"Viste","2022-08-18 09:10:37"
"Viste","2022-08-18 09:18:22"
"Viste","2022-08-18 09:23:17"
"Viste","2022-08-18 09:25:44"
"Viste","2022-08-18 09:29:14"
"Viste","2022-08-18 09:31:32"
"Viste","2022-08-18 09:32:43"
"Viste","2022-08-18 09:34:21"
"Viste","2022-08-18 09:37:20"
"Viste","2022-08-18 09:38:29"
"Viste","2022-08-18 15:43:11"
"Viste","2022-08-18 15:48:23"
"Viste","2022-08-18 16:13:04"
"Viste","2022-08-18 16:23:05"
"Viste","2022-08-18 16:25:18"
"Viste","2022-08-18 16:26:46"
"Viste","2022-08-19 11:39:52"
"Viste","2022-08-19 11:40:42"
"Viste","2022-08-19 16:09:52"
"Viste","2022-08-19 16:11:56"
"Viste","2022-08-19 16:12:27"
"Viste","2022-08-19 16:13:28"
"Viste","2022-08-19 16:14:58"
"Viste","2022-08-19 16:15:45"
"Viste","2022-08-19 16:16:53"
"Viste","2022-08-19 16:19:09"
"Viste","2022-08-19 16:20:23"
"Viste","2022-08-19 16:21:25"
"Viste","2022-08-19 16:21:55"
"Viste","2022-08-19 16:22:38"
"Viste","2022-08-19 16:23:21"
"Viste","2022-08-22 09:07:17"
"Viste","2022-08-23 13:36:59"
"Viste","2022-08-23 13:55:31"
"Viste","2022-08-23 13:56:13"
"Viste","2022-08-23 13:58:26"
"Viste","2022-08-23 14:01:41"
"Viste","2022-08-23 14:02:42"
"Viste","2022-08-23 14:06:14"
"Viste","2022-08-23 14:08:10"
"Viste","2022-08-23 14:11:15"
"Viste","2022-08-23 14:13:58"
"Viste","2022-08-23 14:16:06"
"Viste","2022-08-23 14:29:31"
"Viste","2022-08-23 14:33:34"
"Viste","2022-08-23 15:55:12"
"Viste","2022-08-23 15:56:16"
"Viste","2022-08-23 16:06:30"
"Viste","2022-08-23 16:32:21"
"Viste","2022-08-23 16:35:20"
"Viste","2022-08-24 09:14:50"
"Viste","2022-08-24 09:16:12"
"Viste","2022-08-24 09:31:32"
"Viste","2022-08-24 09:49:10"
"Viste","2022-08-24 09:52:34"
"Viste","2022-08-24 09:56:43"
"Viste","2022-08-24 11:03:55"
"Viste","2022-08-24 11:06:16"
"Viste","2022-08-24 11:08:37"
"Viste","2022-08-24 11:09:20"
"Viste","2022-08-24 11:11:34"
"Viste","2022-08-24 11:13:29"
"Viste","2022-08-24 11:14:30"
"Viste","2022-08-24 11:18:08"
"Viste","2022-08-24 11:20:09"
"Viste","2022-08-24 11:24:29"
"Viste","2022-08-24 11:25:52"
"Viste","2022-08-24 11:26:34"
"Viste","2022-08-24 11:29:03"
"Viste","2022-08-24 11:33:31"
"Viste","2022-08-24 11:34:33"
"Viste","2022-08-24 11:36:22"
"Viste","2022-08-24 11:38:16"
"Viste","2022-08-24 11:41:28"
"Viste","2022-08-24 11:45:37"
"Viste","2022-08-24 11:47:34"
"Viste","2022-08-24 11:48:25"
"Viste","2022-08-24 11:48:54"
"Viste","2022-08-24 11:49:34"
"Viste","2022-08-24 11:49:52"
"Viste","2022-08-24 11:50:11"
"Viste","2022-08-24 11:51:21"
"Viste","2022-08-24 11:53:41"
"Viste","2022-08-24 11:54:31"
"Viste","2022-08-24 11:56:16"
"Viste","2022-08-24 13:19:39"
"Viste","2022-08-24 13:24:27"
